feature,importance
218359_at,6.828047513271642e-05
218360_at,0.0
218361_at,0.0
218362_s_at,0.0
218363_at,0.0
218364_at,0.0
218365_s_at,0.0
218366_x_at,7.1988143431297015e-06
218367_x_at,0.0
218368_s_at,8.472993593914766e-10
218369_s_at,0.0
218370_s_at,4.433246557556506e-09
218371_s_at,0.00013067509931919097
218372_at,0.0
218373_at,0.0
218374_s_at,0.0
218375_at,0.0
218376_s_at,0.0
218377_s_at,0.0
218378_s_at,3.3723121397427344e-05
218379_at,0.0
218380_at,0.0
218381_s_at,1.3496256219864233e-11
218382_s_at,0.0
218383_at,9.608168367598128e-06
218384_at,1.5487365405075866e-07
218385_at,3.1145764915484437e-09
218386_x_at,0.0
218387_s_at,0.0
218388_at,3.40980700032136e-07
218389_s_at,1.7749402955978664e-06
218390_s_at,0.0
218391_at,0.0
218392_x_at,5.66794730765248e-07
218393_s_at,0.0
218394_at,0.0
218395_at,0.0
218396_at,0.0
218397_at,0.0
218398_at,0.0
218399_s_at,0.0
218400_at,6.754483027527655e-05
218401_s_at,0.0
218402_s_at,3.069507205604264e-05
218403_at,0.0
218404_at,0.0
218405_at,0.0
218406_x_at,8.671413597354951e-05
218407_x_at,0.0
218408_at,1.4278055300550963e-05
218409_s_at,0.0
218410_s_at,0.0
218411_s_at,0.0
218412_s_at,0.00010588943155433532
218413_s_at,2.7199417210631497e-06
218414_s_at,0.0
218415_at,1.8498644892990415e-06
218416_s_at,0.0
218417_s_at,0.0
218418_s_at,0.0
218419_s_at,6.718409921498574e-12
218420_s_at,5.556076574190953e-08
218421_at,2.763745768360087e-07
218422_s_at,0.0
218423_x_at,0.0
218424_s_at,0.0
218425_at,1.0798115593709246e-10
218426_s_at,0.0
218427_at,0.0002913756142981682
218428_s_at,0.0
218429_s_at,0.0
218430_s_at,0.0
218431_at,2.197124317960476e-08
218432_at,0.0
218433_at,0.0
218434_s_at,2.8236395634128163e-06
218435_at,0.0
218436_at,0.0
218437_s_at,0.0
218438_s_at,0.0
218439_s_at,0.0
218440_at,5.217224924124032e-08
218441_s_at,0.0
218442_at,0.0
218443_s_at,0.0
218444_at,0.0
218445_at,0.0
218446_s_at,0.0
218447_at,0.0
218448_at,0.0
218449_at,0.0
218450_at,0.0
218451_at,0.0
218452_at,0.0
218453_s_at,0.0
218454_at,0.0
218455_at,0.0
218456_at,0.0
218457_s_at,0.00017219661270969616
218458_at,0.0
218459_at,0.0
218460_at,0.0
218461_at,0.0
218462_at,4.567628725826453e-11
218463_s_at,3.2209559131611186e-06
218464_s_at,0.0
218465_at,0.0
218466_at,0.0
218467_at,3.6220933648100596e-06
218468_s_at,0.0
218469_at,0.0
218470_at,0.0
218471_s_at,0.0
218472_s_at,0.0018887371021294958
218473_s_at,0.0
218474_s_at,0.0
218475_at,0.0
218476_at,0.0
218477_at,0.0
218478_s_at,0.0
218479_s_at,0.0
218480_at,0.0
218481_at,0.0
218482_at,0.0
218483_s_at,0.0
218484_at,0.0
218485_s_at,0.0
218486_at,0.0
218487_at,0.0
218488_at,0.0
218489_s_at,0.0
218490_s_at,1.623288381844051e-09
218491_s_at,0.0
218492_s_at,0.0
218493_at,0.0
218494_s_at,1.1215677684226408e-06
218495_at,0.0
218496_at,2.283634324857052e-07
218497_s_at,0.0
218498_s_at,0.0
218499_at,0.0
218500_at,2.0102768279182506e-08
218501_at,0.0
218502_s_at,0.0
218503_at,0.0
218504_at,0.0
218505_at,0.0
218506_x_at,0.0
218507_at,0.0
218508_at,0.0
218509_at,0.0
218510_x_at,0.0
218511_s_at,0.0
218512_at,5.380486701605913e-06
218513_at,0.0
218514_at,0.0
218515_at,0.0
218516_s_at,0.0
218517_at,0.0
218518_at,0.0
218519_at,0.0
218520_at,0.0
218521_s_at,0.0
218522_s_at,0.0
218523_at,6.012999099239467e-08
218524_at,0.0
218525_s_at,0.0
218526_s_at,0.0
218527_at,0.0
218528_s_at,0.0
218529_at,0.0
218530_at,0.0
218531_at,2.732128095393475e-09
218532_s_at,0.0
218533_s_at,0.0
218534_s_at,2.0959282007042007e-06
218535_s_at,0.0
218536_at,5.128803271339487e-07
218537_at,0.0
218538_s_at,0.0
218539_at,0.0
218540_at,2.9951122482643596e-08
218541_s_at,0.0
218542_at,0.0
218543_s_at,0.0
218544_s_at,0.0
218545_at,0.0
218546_at,8.735726490345282e-07
218547_at,0.0
218548_x_at,0.0
218549_s_at,1.6425790371803553e-07
218550_s_at,0.0
218551_at,7.747722217178343e-08
218552_at,2.440177140929205e-06
218553_s_at,0.0
218554_s_at,0.0
218555_at,1.1489927403955494e-11
218556_at,0.0
218557_at,1.9207512806887348e-05
218558_s_at,0.0
218559_s_at,0.0
218560_s_at,7.542059537914824e-06
218561_s_at,0.0
218562_s_at,0.0
218563_at,3.832144815738491e-06
218564_at,0.0
218565_at,0.0
218566_s_at,0.0
218567_x_at,8.257052886593532e-07
218568_at,0.0
218569_s_at,0.0
218570_at,0.0
218571_s_at,0.0
218572_at,0.0
218573_at,1.067332599019582e-07
218574_s_at,4.783662415904405e-07
218575_at,0.0
218576_s_at,0.0
218577_at,0.0
218578_at,6.083356340852571e-08
218579_s_at,0.0
218580_x_at,0.0
218581_at,0.0
218582_at,0.0
218583_s_at,0.0
218584_at,0.0
218585_s_at,0.0
218586_at,0.0
218587_s_at,3.153505547301861e-05
218588_s_at,0.0
218589_at,7.17235888655211e-07
218590_at,0.00016807885195204846
218591_s_at,4.555795999873602e-05
218592_s_at,0.0
218593_at,0.0
218594_at,0.0
218595_s_at,0.0
218596_at,0.0
218597_s_at,0.0
218598_at,0.0
218599_at,0.0
218600_at,0.0
218601_at,0.0
218602_s_at,0.0
218603_at,0.0
218604_at,0.0
218605_at,0.0
218606_at,0.0
218607_s_at,0.0
218608_at,0.0
218609_s_at,1.522400716608688e-06
218610_s_at,1.3221331592643418e-05
218611_at,3.7662825690146575e-09
218612_s_at,0.0
218613_at,0.0
218614_at,0.0005452475595033769
218615_s_at,0.0
218616_at,0.0
218617_at,0.0
218618_s_at,0.00026940488946752735
218619_s_at,0.0
218620_s_at,8.234108378355163e-07
218621_at,0.0
218622_at,0.0
218623_at,0.0
218624_s_at,0.0
218625_at,4.8716057327497255e-08
218626_at,0.0
218627_at,0.0
218628_at,0.0
218629_at,0.0
218630_at,0.0
218631_at,2.350137016647092e-06
218632_at,1.225303519741729e-09
218633_x_at,1.412647237919527e-07
218634_at,0.0
218636_s_at,1.7688050815688373e-07
218637_at,0.0
218638_s_at,0.0
218639_s_at,6.14851026909101e-11
218640_s_at,0.0
218641_at,0.0
218642_s_at,0.0
218643_s_at,0.0
218644_at,0.0
218645_at,7.49847207089811e-06
218646_at,0.0
218647_s_at,0.0
218648_at,1.44061952016765e-06
218649_x_at,0.0
218650_at,2.781568141453558e-07
218651_s_at,0.0
218652_s_at,3.133274928282497e-07
218653_at,2.3276069642973837e-07
218654_s_at,0.0
218655_s_at,0.0
218656_s_at,0.0
218657_at,0.0
218658_s_at,0.0
218659_at,0.0
218660_at,0.0
218661_at,4.3278379572750844e-07
218662_s_at,0.0
218663_at,4.053079447655728e-05
218664_at,1.2011574192610181e-06
218665_at,0.0
218666_s_at,0.0
218667_at,0.0
218668_s_at,0.0
218669_at,0.0
218670_at,3.053809231443523e-08
218671_s_at,0.0
218672_at,0.0
218673_s_at,0.0
218674_at,5.050986231058421e-07
218675_at,0.0
218676_s_at,0.0
218677_at,0.0
218678_at,6.215628107155207e-05
218679_s_at,0.0
218680_x_at,3.120996515939267e-06
218681_s_at,0.0
218682_s_at,4.328956890116966e-08
218683_at,2.2518882360649457e-05
218684_at,3.86875207342913e-09
218685_s_at,0.0
218686_s_at,0.0
218687_s_at,1.2036491356337733e-05
218688_at,0.0
218689_at,5.946972869785314e-12
218690_at,0.0
218691_s_at,0.0
218692_at,3.405120679484896e-05
218693_at,0.0
218694_at,0.0
218695_at,6.522182307046379e-07
218696_at,0.0
218697_at,0.0
218698_at,0.0
218699_at,0.0
218700_s_at,0.00016107691126972934
218701_at,0.0
218702_at,0.0
218703_at,0.0
218704_at,0.0
218705_s_at,0.0
218706_s_at,0.0
218707_at,0.0
218708_at,0.0
218709_s_at,1.9592383695791685e-08
218710_at,0.0
218711_s_at,0.0
218712_at,0.0
218713_at,0.0
218714_at,0.0
218715_at,0.0
218716_x_at,0.0
218717_s_at,2.6134073615091955e-05
218718_at,0.0
218719_s_at,0.0
218720_x_at,0.0
218721_s_at,1.7144950793582927e-06
218722_s_at,1.0000724690055779e-07
218723_s_at,0.0
218724_s_at,0.0
218725_at,0.0
218726_at,0.0
218727_at,4.317173286649834e-06
218728_s_at,0.0
218729_at,0.0
218730_s_at,0.0
218731_s_at,0.0
218732_at,5.193680193250881e-08
218733_at,0.0
218734_at,0.0
218735_s_at,0.0
218736_s_at,6.054693754752101e-05
218737_at,0.0
218738_s_at,0.0
218739_at,0.0
218740_s_at,1.7983904147795533e-08
218741_at,7.460377940312856e-07
218742_at,0.0
218743_at,0.0
218744_s_at,0.0003454676612538992
218745_x_at,0.0
218746_at,0.0
218747_s_at,0.0
218748_s_at,0.0
218749_s_at,0.0
218750_at,0.000217478368200601
218751_s_at,0.0
218752_at,0.0
218753_at,0.0
218754_at,3.9935628741758076e-07
218755_at,0.0
218756_s_at,0.0
218757_s_at,0.0
218758_s_at,6.700441601328663e-08
218759_at,0.0
218760_at,0.0
218761_at,9.025784450264409e-09
218762_at,0.0
218763_at,0.0
218764_at,9.501121506787708e-08
218765_at,0.0
218766_s_at,2.2579401230338863e-08
218767_at,0.0
218768_at,0.0
218769_s_at,3.93416403855235e-05
218770_s_at,0.0
218771_at,0.0
218772_x_at,0.0
218773_s_at,0.0
218774_at,3.1010198847416615e-09
218775_s_at,2.534972660692991e-08
218776_s_at,0.0
218777_at,0.0
218778_x_at,1.7439506601695744e-05
218779_x_at,0.0
218780_at,0.0
218781_at,7.487924492411562e-05
218782_s_at,0.0
218783_at,0.0
218784_s_at,0.0
218785_s_at,0.0
218786_at,3.5665478356585e-07
218787_x_at,3.183856419396973e-07
218788_s_at,0.0
218789_s_at,0.0
218790_s_at,0.0
218791_s_at,0.0
218792_s_at,0.0
218793_s_at,7.036980986873736e-08
218794_s_at,0.0
218795_at,0.0
218796_at,0.0
218797_s_at,0.0
218798_at,0.0
218799_at,1.641882770175911e-06
218800_at,0.0
218801_at,0.0
218802_at,0.0
218803_at,0.0
218804_at,8.043438112940646e-08
218805_at,0.0
218806_s_at,0.0010183382827512
218807_at,0.0
218808_at,0.0
218809_at,0.0
218810_at,0.0
218811_at,8.727036872460746e-06
218812_s_at,0.0
218813_s_at,0.0
218814_s_at,0.0
218815_s_at,0.0
218816_at,0.0
218817_at,0.0
218818_at,0.0002993496426591747
218819_at,2.382876336454891e-07
218820_at,0.0
218821_at,0.0
218822_s_at,0.0
218823_s_at,0.0
218824_at,6.123707279285107e-08
218825_at,0.0
218826_at,0.0
218827_s_at,0.0
218828_at,0.0
218829_s_at,0.0
218830_at,0.0
218831_s_at,0.0
218832_x_at,5.170837776658255e-07
218833_at,0.0
218834_s_at,0.0
218835_at,0.0
218836_at,7.6266725339169136e-06
218837_s_at,0.00026038895297542846
218838_s_at,0.0
218839_at,0.0
218840_s_at,6.201097537258609e-06
218841_at,0.0
218842_at,0.0
218843_at,0.0
218844_at,3.942326193639878e-05
218845_at,0.0
218846_at,7.880972451132186e-08
218847_at,0.0
218848_at,1.7027120843002508e-06
218849_s_at,0.0
218850_s_at,0.0
218851_s_at,1.9988173246655646e-06
218852_at,0.0
218853_s_at,0.0
218854_at,1.979800583774088e-11
218855_at,0.0
218856_at,0.0
218857_s_at,0.0
218858_at,9.381842619414864e-07
218859_s_at,2.0367490102205005e-05
218860_at,0.0
218861_at,0.0
218862_at,0.0
218863_s_at,1.3983372044882664e-08
218864_at,0.0
218865_at,0.0
218866_s_at,7.951382308148185e-11
218867_s_at,0.0
218868_at,0.0
218869_at,0.0
218870_at,0.0
218871_x_at,0.0
218872_at,3.8777726304447523e-07
218873_at,0.0
218874_s_at,0.0
218875_s_at,0.0
218876_at,0.0
218877_s_at,0.0
218878_s_at,0.0
218879_s_at,0.0
218880_at,3.079515825843578e-08
218881_s_at,0.0
218882_s_at,0.0
218883_s_at,0.0
218884_s_at,0.0
218885_s_at,0.0
218886_at,0.0
218887_at,0.0
218888_s_at,1.6553942691005566e-07
218889_at,0.0
218890_x_at,0.0
218891_at,0.0
218892_at,0.0
218893_at,0.0
218894_s_at,0.0
218895_at,2.6342669391004868e-08
218896_s_at,0.0
218897_at,0.0
218898_at,0.0
218899_s_at,0.0
218900_at,1.1574847076332157e-11
218901_at,0.0
218902_at,0.0
218903_s_at,0.0
218904_s_at,1.3721861774710423e-07
218905_at,0.0
218906_x_at,0.0
218907_s_at,0.0
218908_at,2.0122514882140876e-06
218909_at,2.854129507610371e-05
218910_at,7.923267802839827e-05
218911_at,0.0
218912_at,0.0
218913_s_at,0.0
218914_at,0.0
218915_at,0.0
218916_at,0.0
218917_s_at,0.0
218918_at,0.0
218919_at,0.0
218920_at,0.0
218921_at,0.0
218922_s_at,2.164452059031263e-06
218923_at,0.0
218924_s_at,0.0
218925_s_at,0.0
218926_at,0.0
218927_s_at,0.0
218928_s_at,1.0018828188349227e-06
218929_at,0.0
218930_s_at,0.0
218931_at,0.0
218932_at,0.0
218933_at,0.0
218934_s_at,0.0
218935_at,0.0
218936_s_at,7.683482357891006e-07
218937_at,0.0
218938_at,0.0
218939_at,0.0
218940_at,0.0
218941_at,0.0
218942_at,0.0003470951184087529
218943_s_at,0.0
218944_at,1.5810805937225293e-07
218945_at,0.0
218946_at,0.0
218947_s_at,0.0
218948_at,0.0
218949_s_at,0.0
218950_at,2.5006026177535196e-06
218951_s_at,0.0
218952_at,5.412225823170611e-05
218953_s_at,0.0
218954_s_at,0.0
218955_at,0.0
218956_s_at,0.0
218957_s_at,2.334512167299111e-06
218958_at,0.0
218959_at,0.0
218960_at,0.0
218961_s_at,0.0
218962_s_at,0.0
218963_s_at,0.0
218964_at,0.00016496824011397337
218965_s_at,0.00010864106851856412
218966_at,0.0
218967_s_at,0.0
218968_s_at,0.0003595060058828836
218969_at,7.2975802192561e-08
218970_s_at,0.0
218971_s_at,0.0
218972_at,0.0
218973_at,7.948883923195712e-12
218974_at,0.0
218975_at,0.0
218976_at,0.0
218977_s_at,0.0
218978_s_at,0.0
218979_at,7.15060130795592e-08
218980_at,0.0
218981_at,0.0
218982_s_at,0.0
218983_at,0.0
218984_at,7.273178592953227e-09
218985_at,0.0
218986_s_at,0.0
218987_at,8.491446566771121e-08
218988_at,0.0
218989_x_at,0.0
218990_s_at,0.0
218991_at,0.0
218992_at,0.0
218993_at,0.0
218994_s_at,0.0
218995_s_at,0.0
218996_at,0.0
218997_at,0.0
218998_at,0.0
218999_at,0.0
219000_s_at,0.0
219001_s_at,0.0
219002_at,0.0
219003_s_at,0.0
219004_s_at,0.0
219005_at,0.0
219006_at,0.0
219007_at,0.0
219008_at,0.0
219009_at,0.0
219010_at,0.0
219011_at,0.0
219012_s_at,0.0
219013_at,0.0
219014_at,4.164905533507973e-07
219015_s_at,0.0
219016_at,4.793444133073121e-08
219017_at,0.0
219018_s_at,0.0
219019_at,0.0
219020_at,0.0
219021_at,0.0
219022_at,0.0
219023_at,0.00028345960094838314
219024_at,0.0
219025_at,0.0
219026_s_at,0.0
219027_s_at,0.0
219028_at,0.0
219029_at,0.0
219030_at,0.0
219031_s_at,9.156142224533547e-10
219032_x_at,0.0
219033_at,0.0
219034_at,0.0
219035_s_at,9.61330776808597e-08
219036_at,0.0
219037_at,0.0
219038_at,7.59039006480431e-07
219039_at,0.0
219040_at,0.0
219041_s_at,0.0
219042_at,0.0
219043_s_at,0.0
219044_at,0.0
219045_at,8.214190664369224e-06
219046_s_at,0.0
219047_s_at,1.8132182085170767e-07
219048_at,0.0
219049_at,1.6931799162331115e-10
219050_s_at,0.0
219051_x_at,1.0490395144272307e-09
219052_at,4.435004293818473e-05
219053_s_at,3.648435664076267e-05
219054_at,0.0
219055_at,0.0
219056_at,0.0
219057_at,0.0
219058_x_at,0.0
219059_s_at,0.0
219060_at,1.7641970143369113e-06
219061_s_at,0.0
219062_s_at,0.0
219063_at,0.0
219064_at,0.0
219065_s_at,0.0
219066_at,0.0
219067_s_at,0.0
219068_x_at,0.0
219069_at,0.0
219070_s_at,0.0
219071_x_at,0.0
219072_at,0.0
219073_s_at,0.0
219074_at,0.0
219075_at,0.0
219076_s_at,0.0
219077_s_at,0.0
219078_at,0.0
219079_at,0.0
219080_s_at,2.059178739186851e-11
219081_at,0.0
219082_at,0.0
219083_at,0.0
219084_at,1.489298149175353e-05
219085_s_at,3.83108132900712e-07
219086_at,0.0
219087_at,2.460706362221875e-08
219088_s_at,0.00034611287867604337
219089_s_at,0.0
219090_at,0.0
219091_s_at,0.0
219092_s_at,0.0
219093_at,0.0
219094_at,0.0
219095_at,0.0
219096_at,0.0
219097_x_at,6.387408778282736e-09
219098_at,2.9987987700134394e-06
219099_at,6.493802694888196e-05
219100_at,0.0
219101_x_at,0.0
219102_at,8.929815029706307e-08
219103_at,0.0
219104_at,0.0
219105_x_at,0.0
219106_s_at,4.4109932156630995e-07
219107_at,0.0
219108_x_at,0.0
219109_at,0.0
219110_at,0.0
219111_s_at,0.0
219112_at,0.0
219113_x_at,0.0
219114_at,0.0
219115_s_at,0.0
219116_s_at,0.0
219117_s_at,0.0
219118_at,4.581631539119381e-09
219119_at,5.368089903813925e-05
219120_at,0.0
219121_s_at,0.0
219122_s_at,0.0
219123_at,9.703134340304289e-07
219124_at,0.0
219125_s_at,0.0
219126_at,0.0
219127_at,3.516993624494903e-07
219128_at,0.0
219129_s_at,0.0
219130_at,0.0
219131_at,0.0
219132_at,0.0
219133_at,0.0
219134_at,0.0
219135_s_at,0.0
219136_s_at,0.0
219137_s_at,0.0
219138_at,0.0
219139_s_at,0.0
219140_s_at,3.5779177385631357e-06
219141_s_at,0.0
219142_at,0.0
219143_s_at,1.1740349599773428e-06
219144_at,0.0
219145_at,0.0
219146_at,8.34363244703304e-09
219147_s_at,0.0
219148_at,0.0
219149_x_at,0.0
219150_s_at,3.962804927042747e-05
219151_s_at,1.0664821627526438e-05
219152_at,0.0
219153_s_at,0.0
219154_at,0.0
219155_at,0.0
219156_at,0.0
219157_at,0.0
219158_s_at,0.0
219159_s_at,0.0
219160_s_at,1.844373898382862e-05
219161_s_at,0.0
219162_s_at,0.0
219163_at,0.0
219164_s_at,4.228436007464061e-06
219165_at,0.0
219166_at,2.5584950981788207e-08
219167_at,0.0
219168_s_at,0.0
219169_s_at,2.6327531458164573e-09
219170_at,0.0
219171_s_at,0.0
219172_at,0.0
219173_at,0.0
219174_at,0.0
219175_s_at,1.1299756981366362e-07
219176_at,0.0
219177_at,8.417278573653746e-06
219178_at,0.0
219179_at,0.0
219180_s_at,0.00030308896087316155
219181_at,1.233859022309141e-10
219182_at,2.214509860186305e-05
219183_s_at,8.80159450802485e-09
219184_x_at,0.0
219185_at,0.0
219186_at,0.0
219187_at,0.0
219188_s_at,0.0
219189_at,0.0
219190_s_at,1.6693986341152083e-06
219191_s_at,0.0
219192_at,0.0
219193_at,0.0
219194_at,0.0
219195_at,0.0
219196_at,0.0
219197_s_at,0.0
219198_at,0.0
219199_at,0.0
219200_at,0.0
219201_s_at,0.0
219202_at,3.3040581860525835e-05
219203_at,1.6280745068180528e-06
219204_s_at,4.986819159229197e-07
219205_at,0.0
219206_x_at,0.0
219207_at,0.0
219208_at,0.0
219209_at,0.0
219210_s_at,0.0
219211_at,0.0
219212_at,0.0
219213_at,2.08607256936284e-06
219214_s_at,0.0
219215_s_at,4.4166863696391834e-07
219216_at,0.0
219217_at,0.0
219218_at,0.0
219219_at,0.0
219220_x_at,0.0
219221_at,0.0
219222_at,0.0
219223_at,0.0
219224_x_at,0.0
219225_at,3.41106863389297e-06
219226_at,2.5131052845149014e-06
219227_at,0.0
219228_at,0.0
219229_at,3.078130737711026e-08
219230_at,4.416893903322826e-06
219231_at,2.0550291464977345e-05
219232_s_at,0.0
219233_s_at,0.0
219234_x_at,0.0
219235_s_at,0.0
219236_at,0.0
219237_s_at,0.0
219238_at,0.0
219239_s_at,0.0
219240_s_at,0.0
219241_x_at,0.0
219242_at,0.0
219243_at,0.0
219244_s_at,0.0
219245_s_at,0.0016180873572811325
219246_s_at,2.1319808945188424e-06
219247_s_at,0.0
219248_at,8.2499512328882e-06
219249_s_at,0.0
219250_s_at,0.0
219251_s_at,0.0
219252_s_at,0.0
219253_at,2.4942623933968037e-08
219254_at,0.0
219255_x_at,0.0
219256_s_at,1.0905071545865697e-07
219257_s_at,1.7261355277842175e-06
219258_at,0.0
219259_at,0.0
219260_s_at,2.52636681176343e-05
219261_at,0.0
219262_at,0.0
219263_at,0.0
219264_s_at,4.2389398162956504e-08
219265_at,0.0
219266_at,0.0
219267_at,0.0007717055739742498
219268_at,0.0
219269_at,0.0
219270_at,5.1777977932411645e-09
219271_at,1.599218463181796e-07
219272_at,0.0
219273_at,0.0
219274_at,4.690856050177839e-07
219275_at,0.0
219276_x_at,2.4126871556864883e-07
219277_s_at,0.0
219278_at,0.0
219279_at,0.0
219280_at,0.0
219281_at,0.0
219282_s_at,0.0
219283_at,1.0102986216744428e-05
219284_at,0.0
219285_s_at,0.0
219286_s_at,7.756893162130713e-07
219287_at,4.160161054014494e-06
219288_at,0.0
219289_at,1.3371392530257895e-05
219290_x_at,0.0003687393640510834
219291_at,9.79443914428546e-07
219292_at,0.0
219293_s_at,0.0
219294_at,0.0
219295_s_at,0.0
219296_at,9.19311482632898e-07
219297_at,0.0
219298_at,4.021123962545354e-07
219299_at,1.173425282503198e-10
219300_s_at,0.0
219301_s_at,1.025081212826968e-05
219302_s_at,0.0
219303_at,0.0
219304_s_at,0.0
219305_x_at,1.802927685072686e-06
219306_at,0.0
219307_at,5.380258718330556e-05
219308_s_at,4.191021148223967e-06
219309_at,0.0
219310_at,0.0
219311_at,0.0
219312_s_at,3.5610577527942006e-09
219313_at,0.00012021661889498
219314_s_at,0.0
219315_s_at,0.0
219316_s_at,0.0
219317_at,0.0
219318_x_at,4.201644619757356e-05
219319_at,0.0
219320_at,0.0
219321_at,0.0
219322_s_at,0.0
219323_s_at,0.0
219324_at,0.0
219325_s_at,0.0
219326_s_at,0.0
219327_s_at,3.0124853649994135e-10
219328_at,0.0
219329_s_at,0.00010400402551871437
219330_at,0.0
219331_s_at,0.0
219332_at,0.0
219333_s_at,0.0
219334_s_at,0.0
219335_at,0.0
219336_s_at,0.0
219337_at,0.0
219338_s_at,0.0
219339_s_at,0.0
219340_s_at,0.0
219341_at,8.971319124825933e-08
219342_at,0.0
219343_at,4.3526547309618094e-05
219344_at,0.0
219345_at,7.945085304401617e-06
219346_at,0.001591680362213008
219347_at,0.0
219348_at,0.0
219349_s_at,0.0
219350_s_at,0.0
219351_at,5.058703075290847e-08
219352_at,0.0
219353_at,0.0
219354_at,0.0
219355_at,1.6399683020916409e-06
219356_s_at,0.0
219357_at,0.0
219358_s_at,0.0
219359_at,0.0
219360_s_at,0.0
219361_s_at,0.0
219362_at,6.161534948739784e-09
219363_s_at,3.576519971141663e-06
219364_at,0.0
219365_s_at,5.583185752190602e-08
219366_at,0.0
219367_s_at,1.002802225609162e-09
219368_at,0.0
219369_s_at,0.0
219370_at,0.0012701386724129026
219371_s_at,0.0
219372_at,0.0
219373_at,3.6963622453861386e-06
219374_s_at,7.207103031407618e-05
219375_at,0.0
219376_at,0.0
219377_at,0.0
219378_at,0.0
219379_x_at,0.0
219380_x_at,0.0
219381_at,0.0
219382_at,0.0
219383_at,0.0
219384_s_at,0.0
219385_at,0.0
219386_s_at,0.0
219387_at,0.0
219388_at,0.0
219389_at,3.4075541285596555e-09
219390_at,0.0
219391_at,0.0
219392_x_at,0.0
219393_s_at,0.0
219394_at,0.0
219395_at,3.5391683757292207e-07
219396_s_at,0.0
219397_at,1.7126195422875759e-07
219398_at,0.0
219399_at,0.0
219400_at,0.0
219401_at,0.0
219402_s_at,0.0
219403_s_at,0.0
219404_at,2.588734487741992e-07
219405_at,0.0
219406_at,0.0
219407_s_at,5.453122858701534e-06
219408_at,0.0
219409_at,0.0
219410_at,1.8871631032702657e-05
219411_at,0.0
219412_at,0.0
219413_at,0.0
219414_at,0.0
219415_at,0.0
219416_at,2.9868535240026985e-05
219417_s_at,0.0
219418_at,0.0
219419_at,0.0
219420_s_at,0.0
219421_at,0.0
219422_at,0.0
219423_x_at,0.0
219424_at,8.619364414418368e-06
219425_at,5.072630338578946e-06
219426_at,0.0
219427_at,0.0
219428_s_at,5.7293288379262815e-08
219429_at,0.0
219430_at,8.723356312599418e-06
219431_at,0.0
219432_at,0.0
219433_at,0.0
219434_at,1.5260191215157652e-07
219435_at,0.0
219436_s_at,0.0
219437_s_at,0.0
219438_at,0.0
219439_at,0.0
219440_at,0.0
219441_s_at,0.0
219442_at,1.859068914679204e-09
219443_at,2.3840905965796196e-10
219444_at,0.0
219445_at,6.970994417468189e-05
219446_at,3.6488020860148742e-09
219447_s_at,0.0
219448_at,1.832759721854476e-08
219449_s_at,0.0
219450_at,0.0
219451_at,0.0
219452_at,6.250925468051065e-08
219453_at,0.00023681655253946282
219454_at,0.0
219455_at,0.0
219456_s_at,0.0
219457_s_at,4.237984651706915e-06
219458_s_at,0.0
219459_at,0.0
219460_s_at,7.23506760822613e-05
219461_at,0.0
219462_at,4.2411455363145185e-06
219463_at,0.0
219464_at,0.0
219465_at,0.0007958006170807683
219466_s_at,0.0
219467_at,3.539744065158729e-08
219468_s_at,0.0
219469_at,0.0
219470_x_at,1.7199639980241113e-08
219471_at,0.0
219472_at,0.0
219473_at,0.0
219474_at,0.0
219475_at,0.0
219476_at,6.523601613431932e-08
219477_s_at,0.0
219478_at,0.0
219479_at,9.571395705507492e-07
219480_at,0.0
219481_at,4.174637225830183e-09
219482_at,0.0
219483_s_at,1.116004969073551e-06
219484_at,0.0
219485_s_at,0.0
219486_at,0.0
219487_at,0.0
219488_at,0.0
219489_s_at,0.0
219490_s_at,0.0
219491_at,1.636828339432947e-08
219492_at,0.0
219493_at,0.0
219494_at,0.0
219495_s_at,0.0
219496_at,0.0
219497_s_at,0.0
219498_s_at,4.67198268128444e-06
219499_at,0.0
219500_at,0.0
219501_at,9.039520216345456e-06
219502_at,0.0
219503_s_at,0.0
219504_s_at,4.6254612336231994e-05
219505_at,0.0
219506_at,0.0
219507_at,0.0
219508_at,0.0
219509_at,3.9383204387698453e-07
219510_at,0.0
219511_s_at,0.0
219512_at,0.0
219513_s_at,0.0
219514_at,0.0
219515_at,0.0
219516_at,0.00014636698413655425
219517_at,3.69689185363817e-08
219518_s_at,0.0
219519_s_at,3.336271165352903e-08
219520_s_at,0.0
219521_at,0.0
219522_at,6.278607220841907e-07
219523_s_at,0.0
219524_s_at,0.0
219525_at,0.0
219526_at,0.0
219527_at,0.0
219528_s_at,0.0
219529_at,0.0
219530_at,0.0
219531_at,0.0
219532_at,0.0
219533_at,0.0
219534_x_at,0.0
219535_at,0.0
219536_s_at,0.0
219537_x_at,1.0664456529356256e-05
219538_at,0.0
219539_at,0.0
219540_at,0.0
219541_at,0.0
219542_at,0.0
219543_at,0.0
219544_at,0.0
219545_at,0.0
219546_at,0.0
219547_at,0.0
219548_at,0.0
219549_s_at,0.0
219550_at,0.0
219551_at,0.0
219552_at,2.5266629861104465e-09
219553_at,0.0
219554_at,0.0
219555_s_at,0.0
219556_at,1.9669343604928278e-06
219557_s_at,9.31326150674699e-09
219558_at,0.0
219559_at,0.0
219560_at,2.8085398703733068e-06
219561_at,3.4705738300209714e-08
219562_at,0.0
219563_at,0.0
219564_at,0.0
